station_id,timestamp,parameter,value,unit,anomaly_score,is_anomaly,top_features,top_feature_values
16018400902,2019-04-08T14:30:00,"AMMONIUM, TOTAL   UNFIL.REAC",0.048,mg/L,0.0389,0,,
16018400902,2019-04-08T14:30:00,"CHLORIDE,         UNFIL.REAC",38.0,mg/L,0.0779,0,,
16018400902,2019-04-08T14:30:00,"CONDUCTIVITY, AMBIENT",682.0,MICROMHOS/CM (CONDUCTIVITY),0.4938,0,,
16018400902,2019-04-08T14:30:00,DISSOLVED OXYGEN,11.18,mg/L,0.0488,0,,
16018400902,2019-04-08T14:30:00,"NITRATES TOTAL,   UNFIL.REAC",4.93,mg/L,0.0379,0,,
16018400902,2019-04-08T14:30:00,"NITRITE,  UNFILTERED REACTIVE",0.026,mg/L,0.0388,0,,
16018400902,2019-04-08T14:30:00,NITROGEN; TOTAL,5.21,mg/L,0.0379,0,,
16018400902,2019-04-08T14:30:00,PH FIELD,8.27,NO DIMENSION/SCALE,0.0419,0,,
16018400902,2019-04-08T14:30:00,"PHOSPHATE,FILTERED REACTIVE",0.0352,mg/L,0.0389,0,,
16018400902,2019-04-08T14:30:00,"PHOSPHORUS,UNFILTERED TOTAL",75.2,µg/L,0.1243,0,,
16018400902,2019-04-08T14:30:00,"RESIDUE,FILTERED",432.0,mg/L,0.3991,0,,
16018400902,2019-04-08T14:30:00,"RESIDUE,PARTICULATE",18.5,mg/L,0.0619,0,,
16018400902,2019-04-08T14:30:00,"RESIDUE,TOTAL",450.0,mg/L,0.3997,0,,
16018400902,2019-04-08T14:30:00,STREAM CONDITION,8.0,NO DIMENSION/SCALE,0.0417,0,,
16018400902,2019-04-08T14:30:00,"TEMPERATURE, WATER",10.1,DEGREES CELSIUS,0.0447,0,,
16018400902,2019-05-16T15:00:00,"AMMONIUM, TOTAL   UNFIL.REAC",0.023,mg/L,0.0723,0,,
16018400902,2019-05-16T15:00:00,"CHLORIDE,         UNFIL.REAC",35.4,mg/L,0.1382,0,,
16018400902,2019-05-16T15:00:00,"CONDUCTIVITY, AMBIENT",646.0,MICROMHOS/CM (CONDUCTIVITY),0.5524,0,,
16018400902,2019-05-16T15:00:00,DISSOLVED OXYGEN,12.39,mg/L,0.0848,0,,
16018400902,2019-05-16T15:00:00,"NITRATES TOTAL,   UNFIL.REAC",3.97,mg/L,0.0735,0,,
16018400902,2019-05-16T15:00:00,"NITRITE,  UNFILTERED REACTIVE",0.016,mg/L,0.0705,0,,
16018400902,2019-05-16T15:00:00,NITROGEN; TOTAL,4.38,mg/L,0.0754,0,,
16018400902,2019-05-16T15:00:00,PH FIELD,8.42,NO DIMENSION/SCALE,0.0766,0,,
16018400902,2019-05-16T15:00:00,"PHOSPHATE,FILTERED REACTIVE",0.0041,mg/L,0.0722,0,,
16018400902,2019-05-16T15:00:00,"PHOSPHORUS,UNFILTERED TOTAL",20.3,µg/L,0.33,0,,
16018400902,2019-05-16T15:00:00,"RESIDUE,FILTERED",416.0,mg/L,0.4534,0,,
16018400902,2019-05-16T15:00:00,"RESIDUE,PARTICULATE",3.8,mg/L,0.1793,0,,
16018400902,2019-05-16T15:00:00,"RESIDUE,TOTAL",420.0,mg/L,0.4682,0,,
16018400902,2019-05-16T15:00:00,STREAM CONDITION,8.0,NO DIMENSION/SCALE,0.0669,0,,
16018400902,2019-05-16T15:00:00,"TEMPERATURE, WATER",14.3,DEGREES CELSIUS,0.112,0,,
16018400902,2019-06-10T14:50:00,"AMMONIUM, TOTAL   UNFIL.REAC",0.034,mg/L,0.0034,0,,
16018400902,2019-06-10T14:50:00,"CHLORIDE,         UNFIL.REAC",43.1,mg/L,0.1045,0,,
16018400902,2019-06-10T14:50:00,"CONDUCTIVITY, AMBIENT",712.0,MICROMHOS/CM (CONDUCTIVITY),0.5006,0,,
16018400902,2019-06-10T14:50:00,DISSOLVED OXYGEN,9.22,mg/L,0.0544,0,,
16018400902,2019-06-10T14:50:00,"NITRATES TOTAL,   UNFIL.REAC",2.96,mg/L,0.0198,0,,
16018400902,2019-06-10T14:50:00,"NITRITE,  UNFILTERED REACTIVE",0.024,mg/L,0.008,0,,
16018400902,2019-06-10T14:50:00,NITROGEN; TOTAL,3.11,mg/L,0.0254,0,,
16018400902,2019-06-10T14:50:00,PH FIELD,8.06,NO DIMENSION/SCALE,0.0282,0,,
16018400902,2019-06-10T14:50:00,"PHOSPHATE,FILTERED REACTIVE",0.0039,mg/L,0.0116,0,,
16018400902,2019-06-10T14:50:00,"PHOSPHORUS,UNFILTERED TOTAL",22.6,µg/L,0.1319,0,,
16018400902,2019-06-10T14:50:00,"RESIDUE,FILTERED",464.0,mg/L,0.4294,0,,
16018400902,2019-06-10T14:50:00,"RESIDUE,PARTICULATE",4.6,mg/L,0.0609,0,,
16018400902,2019-06-10T14:50:00,"RESIDUE,TOTAL",469.0,mg/L,0.427,0,,
16018400902,2019-06-10T14:50:00,STREAM CONDITION,8.0,NO DIMENSION/SCALE,0.0074,0,,
16018400902,2019-06-10T14:50:00,"TEMPERATURE, WATER",20.6,DEGREES CELSIUS,0.0857,0,,
16018400902,2019-07-15T15:05:00,"AMMONIUM, TOTAL   UNFIL.REAC",0.041,mg/L,0.0674,0,,
16018400902,2019-07-15T15:05:00,"CHLORIDE,         UNFIL.REAC",50.0,mg/L,0.1807,0,,
16018400902,2019-07-15T15:05:00,"CONDUCTIVITY, AMBIENT",750.0,MICROMHOS/CM (CONDUCTIVITY),0.5612,0,,
16018400902,2019-07-15T15:05:00,DISSOLVED OXYGEN,11.13,mg/L,0.0821,0,,
16018400902,2019-07-15T15:05:00,"NITRATES TOTAL,   UNFIL.REAC",1.78,mg/L,0.1046,0,,
16018400902,2019-07-15T15:05:00,"NITRITE,  UNFILTERED REACTIVE",0.013,mg/L,0.0878,0,,
16018400902,2019-07-15T15:05:00,NITROGEN; TOTAL,1.95,mg/L,0.1024,0,,
16018400902,2019-07-15T15:05:00,"PHOSPHATE,FILTERED REACTIVE",0.0078,mg/L,0.0608,0,,
16018400902,2019-07-15T15:05:00,"PHOSPHORUS,UNFILTERED TOTAL",16.6,µg/L,0.2255,0,,
16018400902,2019-07-15T15:05:00,"RESIDUE,FILTERED",484.0,mg/L,0.4799,0,,
16018400902,2019-07-15T15:05:00,"RESIDUE,PARTICULATE",4.0,mg/L,0.104,0,,
16018400902,2019-07-15T15:05:00,"RESIDUE,TOTAL",488.0,mg/L,0.4805,0,,
16018400902,2019-07-15T15:05:00,STREAM CONDITION,8.0,NO DIMENSION/SCALE,0.0664,0,,
16018400902,2019-07-15T15:05:00,"TEMPERATURE, WATER",25.7,DEGREES CELSIUS,0.1615,0,,
16018400902,2019-08-14T15:10:00,"AMMONIUM, TOTAL   UNFIL.REAC",0.032,mg/L,0.0078,0,,
16018400902,2019-08-14T15:10:00,"CHLORIDE,         UNFIL.REAC",50.9,mg/L,0.0875,0,,
16018400902,2019-08-14T15:10:00,"CONDUCTIVITY, AMBIENT",804.0,MICROMHOS/CM (CONDUCTIVITY),0.5125,0,,
16018400902,2019-08-14T15:10:00,DISSOLVED OXYGEN,9.9,mg/L,0.0353,0,,
16018400902,2019-08-14T15:10:00,"NITRATES TOTAL,   UNFIL.REAC",2.03,mg/L,0.0188,0,,
16018400902,2019-08-14T15:10:00,"NITRITE,  UNFILTERED REACTIVE",0.015,mg/L,0.017,0,,
16018400902,2019-08-14T15:10:00,NITROGEN; TOTAL,2.33,mg/L,0.0192,0,,
16018400902,2019-08-14T15:10:00,PH FIELD,8.78,NO DIMENSION/SCALE,0.1069,0,,
16018400902,2019-08-14T15:10:00,"PHOSPHATE,FILTERED REACTIVE",0.0033,mg/L,0.0142,0,,
16018400902,2019-08-14T15:10:00,"PHOSPHORUS,UNFILTERED TOTAL",16.2,µg/L,0.1232,0,,
16018400902,2019-08-14T15:10:00,"RESIDUE,FILTERED",511.0,mg/L,0.4115,0,,
16018400902,2019-08-14T15:10:00,"RESIDUE,PARTICULATE",4.8,mg/L,0.044,0,,
16018400902,2019-08-14T15:10:00,"RESIDUE,TOTAL",516.0,mg/L,0.4202,0,,
16018400902,2019-08-14T15:10:00,STREAM CONDITION,8.0,NO DIMENSION/SCALE,0.0092,0,,
16018400902,2019-08-14T15:10:00,"TEMPERATURE, WATER",24.7,DEGREES CELSIUS,0.0739,0,,
16018400902,2019-09-11T15:00:00,"AMMONIUM, TOTAL   UNFIL.REAC",0.028,mg/L,0.0128,0,,
16018400902,2019-09-11T15:00:00,"CHLORIDE,         UNFIL.REAC",47.9,mg/L,0.0886,0,,
16018400902,2019-09-11T15:00:00,"CONDUCTIVITY, AMBIENT",774.0,MICROMHOS/CM (CONDUCTIVITY),0.499,0,,
16018400902,2019-09-11T15:00:00,DISSOLVED OXYGEN,9.43,mg/L,0.0256,0,,
16018400902,2019-09-11T15:00:00,"NITRATES TOTAL,   UNFIL.REAC",2.29,mg/L,0.0117,0,,
16018400902,2019-09-11T15:00:00,"NITRITE,  UNFILTERED REACTIVE",0.01,mg/L,0.0274,0,,
16018400902,2019-09-11T15:00:00,NITROGEN; TOTAL,2.66,mg/L,0.0096,0,,
16018400902,2019-09-11T15:00:00,PH FIELD,8.43,NO DIMENSION/SCALE,0.0137,0,,
16018400902,2019-09-11T15:00:00,"PHOSPHATE,FILTERED REACTIVE",0.0019,mg/L,0.0134,0,,
16018400902,2019-09-11T15:00:00,"PHOSPHORUS,UNFILTERED TOTAL",19.7,µg/L,0.1197,0,,
16018400902,2019-09-11T15:00:00,"RESIDUE,FILTERED",490.0,mg/L,0.393,0,,
16018400902,2019-09-11T15:00:00,"RESIDUE,PARTICULATE",10.1,mg/L,0.0622,0,,
16018400902,2019-09-11T15:00:00,"RESIDUE,TOTAL",500.0,mg/L,0.397,0,,
16018400902,2019-09-11T15:00:00,STREAM CONDITION,8.0,NO DIMENSION/SCALE,0.0074,0,,
16018400902,2019-09-11T15:00:00,"TEMPERATURE, WATER",22.3,DEGREES CELSIUS,0.0722,0,,
16018400902,2019-10-09T15:07:00,"AMMONIUM, TOTAL   UNFIL.REAC",0.026,mg/L,0.0138,0,,
16018400902,2019-10-09T15:07:00,"CHLORIDE,         UNFIL.REAC",45.9,mg/L,0.0828,0,,
16018400902,2019-10-09T15:07:00,"CONDUCTIVITY, AMBIENT",782.0,MICROMHOS/CM (CONDUCTIVITY),0.4819,0,,
16018400902,2019-10-09T15:07:00,DISSOLVED OXYGEN,11.28,mg/L,0.0321,0,,
16018400902,2019-10-09T15:07:00,"NITRATES TOTAL,   UNFIL.REAC",1.96,mg/L,0.0139,0,,
16018400902,2019-10-09T15:07:00,"NITRITE,  UNFILTERED REACTIVE",0.006,mg/L,0.0302,0,,
16018400902,2019-10-09T15:07:00,NITROGEN; TOTAL,2.44,mg/L,0.0121,0,,
16018400902,2019-10-09T15:07:00,PH FIELD,8.51,NO DIMENSION/SCALE,0.0141,0,,
16018400902,2019-10-09T15:07:00,"PHOSPHATE,FILTERED REACTIVE",0.0065,mg/L,0.0046,0,,
16018400902,2019-10-09T15:07:00,"PHOSPHORUS,UNFILTERED TOTAL",16.0,µg/L,0.1221,0,,
16018400902,2019-10-09T15:07:00,"RESIDUE,FILTERED",493.0,mg/L,0.3792,0,,
16018400902,2019-10-09T15:07:00,"RESIDUE,PARTICULATE",4.2,mg/L,0.0648,0,,
16018400902,2019-10-09T15:07:00,"RESIDUE,TOTAL",497.0,mg/L,0.3861,0,,
16018400902,2019-10-09T15:07:00,STREAM CONDITION,8.0,NO DIMENSION/SCALE,0.0074,0,,
16018400902,2019-10-09T15:07:00,"TEMPERATURE, WATER",14.5,DEGREES CELSIUS,0.0891,0,,
16018400902,2019-11-06T15:00:00,"AMMONIUM, TOTAL   UNFIL.REAC",0.071,mg/L,0.0622,0,,
16018400902,2019-11-06T15:00:00,"CHLORIDE,         UNFIL.REAC",36.0,mg/L,0.1159,0,,
16018400902,2019-11-06T15:00:00,"CONDUCTIVITY, AMBIENT",723.0,MICROMHOS/CM (CONDUCTIVITY),0.5051,0,,
16018400902,2019-11-06T15:00:00,DISSOLVED OXYGEN,12.45,mg/L,0.0545,0,,
16018400902,2019-11-06T15:00:00,"NITRATES TOTAL,   UNFIL.REAC",6.77,mg/L,0.0736,0,,
16018400902,2019-11-06T15:00:00,"NITRITE,  UNFILTERED REACTIVE",0.029,mg/L,0.0385,0,,
16018400902,2019-11-06T15:00:00,NITROGEN; TOTAL,7.85,mg/L,0.0912,0,,
16018400902,2019-11-06T15:00:00,PH FIELD,8.47,NO DIMENSION/SCALE,0.0157,0,,
16018400902,2019-11-06T15:00:00,"PHOSPHATE,FILTERED REACTIVE",0.0474,mg/L,0.0557,0,,
16018400902,2019-11-06T15:00:00,"PHOSPHORUS,UNFILTERED TOTAL",89.7,µg/L,0.2988,0,,
16018400902,2019-11-06T15:00:00,"RESIDUE,FILTERED",453.0,mg/L,0.4069,0,,
16018400902,2019-11-06T15:00:00,"RESIDUE,PARTICULATE",15.0,mg/L,0.0972,0,,
16018400902,2019-11-06T15:00:00,"RESIDUE,TOTAL",468.0,mg/L,0.4006,0,,
16018400902,2019-11-06T15:00:00,STREAM CONDITION,8.0,NO DIMENSION/SCALE,0.0074,0,,
16018400902,2019-11-06T15:00:00,"TEMPERATURE, WATER",5.7,DEGREES CELSIUS,0.1173,0,,
16018400902,2020-01-13T15:15:00,"AMMONIUM, TOTAL   UNFIL.REAC",0.137,mg/L,0.1391,0,,
16018400902,2020-01-13T15:15:00,"CHLORIDE,         UNFIL.REAC",15.2,mg/L,0.2746,0,,
16018400902,2020-01-13T15:15:00,"CONDUCTIVITY, AMBIENT",294.0,MICROMHOS/CM (CONDUCTIVITY),0.7043,1,"rolling_mean_30, rolling_mean_14, rolling_mean_7","3.01, 3.01, 3.01"
16018400902,2020-01-13T15:15:00,DISSOLVED OXYGEN,13.2,mg/L,0.1104,0,,
16018400902,2020-01-13T15:15:00,"NITRATES TOTAL,   UNFIL.REAC",4.08,mg/L,0.0949,0,,
16018400902,2020-01-13T15:15:00,"NITRITE,  UNFILTERED REACTIVE",0.058,mg/L,0.1346,0,,
16018400902,2020-01-13T15:15:00,NITROGEN; TOTAL,5.35,mg/L,0.0964,0,,
16018400902,2020-01-13T15:15:00,PH FIELD,7.89,NO DIMENSION/SCALE,0.1348,0,,
16018400902,2020-01-13T15:15:00,"PHOSPHATE,FILTERED REACTIVE",0.195,mg/L,0.1527,0,,
16018400902,2020-01-13T15:15:00,"PHOSPHORUS,UNFILTERED TOTAL",777.0,µg/L,0.7928,1,"delta, rolling_std_30, rolling_std_14","4.61, 3.16, 3.10"
16018400902,2020-01-13T15:15:00,"RESIDUE,FILTERED",183.0,mg/L,0.6218,1,"zscore, delta, rolling_mean_30","-2.82, -1.81, 1.76"
16018400902,2020-01-13T15:15:00,"RESIDUE,PARTICULATE",632.0,mg/L,0.7678,1,"delta, zscore, rolling_std_30","4.14, 3.02, 2.58"
16018400902,2020-01-13T15:15:00,"RESIDUE,TOTAL",815.0,mg/L,0.6905,1,"zscore, delta, rolling_mean_7","2.92, 2.33, 2.23"
16018400902,2020-01-13T15:15:00,STREAM CONDITION,3.0,NO DIMENSION/SCALE,0.1916,0,,
16018400902,2020-01-13T15:15:00,"TEMPERATURE, WATER",2.2,DEGREES CELSIUS,0.1916,0,,
16018400902,2020-01-13T15:15:00,"TURBIDITY, FIELD",393.7,FORMAZIN NEPHELOMETRIC UNIT,0.3787,0,,
16018400902,2020-03-12T10:45:00,"AMMONIUM, TOTAL   UNFIL.REAC",0.138,mg/L,0.1041,0,,
16018400902,2020-03-12T10:45:00,"CHLORIDE,         UNFIL.REAC",13.0,mg/L,0.2308,0,,
16018400902,2020-03-12T10:45:00,"CONDUCTIVITY, AMBIENT",323.0,MICROMHOS/CM (CONDUCTIVITY),0.6352,1,"rolling_mean_30, rolling_mean_14, rolling_mean_7","2.83, 2.83, 2.73"
16018400902,2020-03-12T10:45:00,DISSOLVED OXYGEN,13.32,mg/L,0.1016,0,,
16018400902,2020-03-12T10:45:00,"NITRATES TOTAL,   UNFIL.REAC",4.57,mg/L,0.0771,0,,
16018400902,2020-03-12T10:45:00,"NITRITE,  UNFILTERED REACTIVE",0.035,mg/L,0.0749,0,,
16018400902,2020-03-12T10:45:00,NITROGEN; TOTAL,5.98,mg/L,0.0831,0,,
16018400902,2020-03-12T10:45:00,PH FIELD,8.11,NO DIMENSION/SCALE,0.0833,0,,
16018400902,2020-03-12T10:45:00,"PHOSPHATE,FILTERED REACTIVE",0.141,mg/L,0.0974,0,,
16018400902,2020-03-12T10:45:00,"PHOSPHORUS,UNFILTERED TOTAL",456.0,µg/L,0.7235,1,"rolling_std_30, rolling_std_7, rolling_std_14","3.29, 3.24, 3.22"
16018400902,2020-03-12T10:45:00,"RESIDUE,FILTERED",204.0,mg/L,0.5524,0,,
16018400902,2020-03-12T10:45:00,"RESIDUE,PARTICULATE",297.0,mg/L,0.6882,1,"rolling_std_30, rolling_std_7, rolling_std_14","2.59, 2.56, 2.53"
16018400902,2020-03-12T10:45:00,"RESIDUE,TOTAL",501.0,mg/L,0.6006,1,"rolling_mean_7, rolling_mean_30, rolling_mean_14","2.25, 2.14, 2.14"
16018400902,2020-03-12T10:45:00,STREAM CONDITION,3.0,NO DIMENSION/SCALE,0.1418,0,,
16018400902,2020-03-12T10:45:00,"TEMPERATURE, WATER",2.0,DEGREES CELSIUS,0.1689,0,,
16018400902,2020-03-12T10:45:00,"TURBIDITY, FIELD",167.4,FORMAZIN NEPHELOMETRIC UNIT,0.5929,1,"rolling_std_30, rolling_std_14, rolling_std_7","1.91, 1.87, 1.59"
16018400902,2020-10-08T15:30:00,"AMMONIUM, TOTAL   UNFIL.REAC",0.02,mg/L,0.2107,0,,
16018400902,2020-10-08T15:30:00,"CHLORIDE,         UNFIL.REAC",52.1,mg/L,0.3533,0,,
16018400902,2020-10-08T15:30:00,"CONDUCTIVITY, AMBIENT",810.0,MICROMHOS/CM (CONDUCTIVITY),0.7336,1,"time_gap_days, delta, rolling_mean_30","4.19, 3.27, 2.91"
16018400902,2020-10-08T15:30:00,DISSOLVED OXYGEN,11.59,mg/L,0.2173,0,,
16018400902,2020-10-08T15:30:00,"NITRATES TOTAL,   UNFIL.REAC",2.26,mg/L,0.2289,0,,
16018400902,2020-10-08T15:30:00,"NITRITE,  UNFILTERED REACTIVE",0.006,mg/L,0.2148,0,,
16018400902,2020-10-08T15:30:00,NTOT,2.55,mg/L,0.0394,0,,
16018400902,2020-10-08T15:30:00,PH FIELD,8.15,NO DIMENSION/SCALE,0.2037,0,,
16018400902,2020-10-08T15:30:00,"PHOSPHATE,FILTERED REACTIVE",0.007,mg/L,0.2026,0,,
16018400902,2020-10-08T15:30:00,"PHOSPHORUS,UNFILTERED TOTAL",11.2,µg/L,0.7652,1,"time_gap_days, rolling_std_7, rolling_std_30","4.19, 3.25, 3.15"
16018400902,2020-10-08T15:30:00,"RESIDUE,FILTERED",519.0,mg/L,0.6681,1,"time_gap_days, delta, rolling_mean_30","4.19, 2.11, 1.69"
16018400902,2020-10-08T15:30:00,"RESIDUE,PARTICULATE",2.0,mg/L,0.6896,1,"time_gap_days, rolling_std_7, rolling_std_30","4.19, 2.56, 2.47"
16018400902,2020-10-08T15:30:00,"RESIDUE,TOTAL",521.0,mg/L,0.6055,1,"time_gap_days, rolling_mean_7, rolling_mean_30","4.19, 2.28, 2.14"
16018400902,2020-10-08T15:30:00,STREAM CONDITION,8.0,NO DIMENSION/SCALE,0.2267,0,,
16018400902,2020-10-08T15:30:00,"TEMPERATURE, WATER",12.7,DEGREES CELSIUS,0.2682,0,,
16018400902,2020-10-08T15:30:00,"TURBIDITY, FIELD",20.0,FORMAZIN NEPHELOMETRIC UNIT,0.6433,1,"time_gap_days, rolling_std_30, rolling_std_14","4.19, 2.31, 2.26"
16018400902,2020-11-24T15:00:00,"AMMONIUM, TOTAL   UNFIL.REAC",0.02,mg/L,0.0696,0,,
16018400902,2020-11-24T15:00:00,"CHLORIDE,         UNFIL.REAC",49.8,mg/L,0.1796,0,,
16018400902,2020-11-24T15:00:00,"CONDUCTIVITY, AMBIENT",871.0,MICROMHOS/CM (CONDUCTIVITY),0.6329,1,"rolling_mean_30, rolling_mean_14, rolling_mean_7","2.99, 2.99, 2.82"
16018400902,2020-11-24T15:00:00,DISSOLVED OXYGEN,13.93,mg/L,0.115,0,,
16018400902,2020-11-24T15:00:00,"NITRATES TOTAL,   UNFIL.REAC",2.98,mg/L,0.0646,0,,
16018400902,2020-11-24T15:00:00,"NITRITE,  UNFILTERED REACTIVE",0.005,mg/L,0.0759,0,,
16018400902,2020-11-24T15:00:00,NTOT,3.52,mg/L,0.0687,0,,
16018400902,2020-11-24T15:00:00,PH FIELD,8.29,NO DIMENSION/SCALE,0.0684,0,,
16018400902,2020-11-24T15:00:00,"PHOSPHATE,FILTERED REACTIVE",0.0055,mg/L,0.0636,0,,
16018400902,2020-11-24T15:00:00,"PHOSPHORUS,UNFILTERED TOTAL",9.61,µg/L,0.6211,1,"rolling_std_7, rolling_std_30, rolling_std_14","3.25, 3.03, 2.97"
16018400902,2020-11-24T15:00:00,STREAM CONDITION,8.0,NO DIMENSION/SCALE,0.069,0,,
16018400902,2020-11-24T15:00:00,"TEMPERATURE, WATER",3.8,DEGREES CELSIUS,0.162,0,,
16018400902,2020-11-24T15:00:00,"TURBIDITY, FIELD",2.0,FORMAZIN NEPHELOMETRIC UNIT,0.5404,0,,
16018400902,2020-12-10T14:45:00,"ALKALINITY, TOTAL",250.0,mg/L,0.2836,0,,
16018400902,2020-12-10T14:45:00,"AMMONIUM, TOTAL   UNFIL.REAC",0.022,mg/L,0.0234,0,,
16018400902,2020-12-10T14:45:00,"CHLORIDE,         UNFIL.REAC",64.1,mg/L,0.1924,0,,
16018400902,2020-12-10T14:45:00,"CONDUCTIVITY, 25C",885.0,MICRO SIEMENS PER CENTIMETER,0.5836,1,"rolling_mean_30, rolling_mean_14, rolling_mean_7","4.03, 4.02, 3.97"
16018400902,2020-12-10T14:45:00,"CONDUCTIVITY, AMBIENT",902.0,MICROMHOS/CM (CONDUCTIVITY),0.5889,1,"rolling_mean_30, rolling_mean_14, rolling_mean_7","3.08, 3.07, 2.91"
16018400902,2020-12-10T14:45:00,DISSOLVED OXYGEN,14.35,mg/L,0.0733,0,,
16018400902,2020-12-10T14:45:00,"NITRATES TOTAL,   UNFIL.REAC",5.18,mg/L,0.0537,0,,
16018400902,2020-12-10T14:45:00,"NITRITE,  UNFILTERED REACTIVE",0.014,mg/L,0.0118,0,,
16018400902,2020-12-10T14:45:00,NTOT,5.81,mg/L,0.0524,0,,
16018400902,2020-12-10T14:45:00,PH (-LOG H+ CONCN),8.41,NO DIMENSION/SCALE,0.0419,0,,
16018400902,2020-12-10T14:45:00,PH FIELD,8.25,NO DIMENSION/SCALE,0.0157,0,,
16018400902,2020-12-10T14:45:00,"PHOSPHATE,FILTERED REACTIVE",0.0065,mg/L,0.0136,0,,
16018400902,2020-12-10T14:45:00,"PHOSPHORUS,UNFILTERED TOTAL",14.6,µg/L,0.5737,0,,
16018400902,2020-12-10T14:45:00,"RESIDUE,PARTICULATE",4.3,mg/L,0.5678,0,,
16018400902,2020-12-10T14:45:00,STREAM CONDITION,8.0,NO DIMENSION/SCALE,0.0248,0,,
16018400902,2020-12-10T14:45:00,"TEMPERATURE, WATER",2.8,DEGREES CELSIUS,0.0766,0,,
16018400902,2020-12-10T14:45:00,"TURBIDITY, FIELD",3.0,FORMAZIN NEPHELOMETRIC UNIT,0.4674,0,,
16018400902,2021-01-27T14:30:00,"ALKALINITY, TOTAL",248.0,mg/L,0.3437,0,,
16018400902,2021-01-27T14:30:00,"AMMONIUM, TOTAL   UNFIL.REAC",0.02,mg/L,0.0707,0,,
16018400902,2021-01-27T14:30:00,"CHLORIDE,         UNFIL.REAC",71.4,mg/L,0.2255,0,,
16018400902,2021-01-27T14:30:00,"CONDUCTIVITY, 25C",917.0,MICRO SIEMENS PER CENTIMETER,0.6495,1,"rolling_mean_30, rolling_mean_14, rolling_mean_7","4.11, 4.10, 4.05"
16018400902,2021-01-27T14:30:00,"CONDUCTIVITY, AMBIENT",958.0,MICROMHOS/CM (CONDUCTIVITY),0.6526,1,"rolling_mean_30, rolling_mean_14, rolling_mean_7","3.17, 3.17, 3.04"
16018400902,2021-01-27T14:30:00,DISSOLVED OXYGEN,15.31,mg/L,0.1164,0,,
16018400902,2021-01-27T14:30:00,"NITRATES TOTAL,   UNFIL.REAC",6.07,mg/L,0.0927,0,,
16018400902,2021-01-27T14:30:00,"NITRITE,  UNFILTERED REACTIVE",0.019,mg/L,0.063,0,,
16018400902,2021-01-27T14:30:00,NITROGEN; TOTAL,6.68,mg/L,0.314,0,,
16018400902,2021-01-27T14:30:00,PH (-LOG H+ CONCN),8.36,NO DIMENSION/SCALE,0.0758,0,,
16018400902,2021-01-27T14:30:00,PH FIELD,8.13,NO DIMENSION/SCALE,0.077,0,,
16018400902,2021-01-27T14:30:00,"PHOSPHATE,FILTERED REACTIVE",0.0058,mg/L,0.0645,0,,
16018400902,2021-01-27T14:30:00,"PHOSPHORUS,UNFILTERED TOTAL",33.7,µg/L,0.6155,1,"rolling_std_7, rolling_std_30, rolling_std_14","3.24, 2.81, 2.75"
16018400902,2021-01-27T14:30:00,"RESIDUE,PARTICULATE",5.3,mg/L,0.5499,0,,
16018400902,2021-01-27T14:30:00,STREAM CONDITION,8.0,NO DIMENSION/SCALE,0.0684,0,,
16018400902,2021-01-27T14:30:00,"TEMPERATURE, WATER",0.2,DEGREES CELSIUS,0.1522,0,,
16018400902,2021-01-27T14:30:00,"TURBIDITY, FIELD",2.1,FORMAZIN NEPHELOMETRIC UNIT,0.5,0,,
16018400902,2021-02-23T15:10:00,"ALKALINITY, TOTAL",249.0,mg/L,0.2433,0,,
16018400902,2021-02-23T15:10:00,"AMMONIUM, TOTAL   UNFIL.REAC",0.046,mg/L,0.0049,0,,
16018400902,2021-02-23T15:10:00,"CHLORIDE,         UNFIL.REAC",77.9,mg/L,0.1658,0,,
16018400902,2021-02-23T15:10:00,"CONDUCTIVITY, 25C",1000.0,MICRO SIEMENS PER CENTIMETER,0.6223,1,"rolling_mean_30, rolling_mean_14, rolling_mean_7","4.27, 4.27, 4.22"
16018400902,2021-02-23T15:10:00,"CONDUCTIVITY, AMBIENT",1063.0,MICROMHOS/CM (CONDUCTIVITY),0.6519,1,"rolling_std_7, rolling_mean_14, rolling_mean_30","3.33, 3.31, 3.29"
16018400902,2021-02-23T15:10:00,DISSOLVED OXYGEN,14.0,mg/L,0.0557,0,,
16018400902,2021-02-23T15:10:00,"NITRATES TOTAL,   UNFIL.REAC",4.72,mg/L,0.0229,0,,
16018400902,2021-02-23T15:10:00,"NITRITE,  UNFILTERED REACTIVE",0.018,mg/L,0.0038,0,,
16018400902,2021-02-23T15:10:00,NITROGEN; TOTAL,5.27,mg/L,0.0264,0,,
16018400902,2021-02-23T15:10:00,PH (-LOG H+ CONCN),8.27,NO DIMENSION/SCALE,0.0274,0,,
16018400902,2021-02-23T15:10:00,PH FIELD,8.15,NO DIMENSION/SCALE,0.0155,0,,
16018400902,2021-02-23T15:10:00,"PHOSPHATE,FILTERED REACTIVE",0.0067,mg/L,0.0069,0,,
16018400902,2021-02-23T15:10:00,"PHOSPHORUS,UNFILTERED TOTAL",10.8,µg/L,0.5699,0,,
16018400902,2021-02-23T15:10:00,"RESIDUE,PARTICULATE",3.7,mg/L,0.5169,0,,
16018400902,2021-02-23T15:10:00,STREAM CONDITION,8.0,NO DIMENSION/SCALE,0.017,0,,
16018400902,2021-02-23T15:10:00,"TEMPERATURE, WATER",1.5,DEGREES CELSIUS,0.0636,0,,
